Heurist ID,Creator of the record,Checked,Corpus name,Corpus ID Number,Corpus ID numeric,SEG Number,Modern Location,Ancient Site,Ancient Site -  Region,Location >,Geolocation,Position certainty,Geography notes,Reuse,Archaeological context,Mound,Material category,Stone,Origin of stone,Object category,Preservation,Decoration,Relief Decoration,Architectural Relief,Figural Relief,Decoration notes,Visual record availability,Start Year,End Year,Relative Date,Century,6BC and more,5BC,4BC,3BC,2BC,1BC,1AD,2AD,3AD,4AD,5AD and more,Relative Roman,Undated,Dialect,Latin,Language form,Script,Layout,Document typology,Public documents,Private documents,Document typology notes,Extent of lines,Administrative keywords,Formulaic keywords,Honorific keywords,Religious keywords,Epithet,Context epithet,Collective group names,Collective Identity Type,Collective identity Ethnicity,Geographic names,Total Geographic names,Imperial titulature,Currency,Person,Total people,Total names,Context Names,Community Context
2395,"Janouchova, Petra *",Yes,I Aeg Thrace,55,10055,,Abdera,Abdera,Abdera,3767,POINT(24.9735332 40.9337303),3 Region,,No,N/A,No,Stone,Marble,,Stele,3 Heavily damaged,1 Relief,1 Architectural / Ornamental,Floral motive|Architectural moulding,,,Yes,-199,-100,Not Roman,-2,,,,,1,,,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,3,,,,,,,,None,,,,No,No,"Herodote, child of, partner of Symmachos, grandchild of,",1,1,Greek only,
2399,"Janouchova, Petra *",Yes,I Aeg Thrace,59,10059,47:1033,Abdera,Abdera,Abdera,3767,POINT(24.97334 40.933633),2 Vicinity,"Ed.pr. D.Triantaphyllos, AD 47 B2 (1992) [1997] 499/500 and AD 48 B2 (1993) [1998] 403/404 (text in majuscules).",No,N/A,No,Stone,Marble,,Stele,1 Intact,4 N/A,,,,,Yes,-199,-100,Not Roman,-2,,,,,1,,,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,5,,,,,,,,None,,,,No,No,"Nikanor, child of Asklepiodoros, partner of, grandchild of, Metrodora, child of, partner of Asklepiodoros, grandchild of,",2,2,Greek only,
2403,"Janouchova, Petra *",Yes,I Aeg Thrace,62,10062,,Abdera,Abdera,Abdera,3767,POINT(24.9736404 40.9337141),3 Region,,Yes,Secondary,No,Stone,Marble,,Stele,1 Intact,1 Relief,1 Architectural / Ornamental,Naiskos,,,Yes,-199,-1,Not Roman,-2|-1,,,,,0.5,0.5,,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,3,,"Chaire,",,,,,,None,,,,No,No,"Metrodoros, child of Aristokles, partner of, grandchild of,",1,1,Greek only,
2494,"Janouchova, Petra *",Yes,I Aeg Thrace,105,10105,,Kalyva,,Topeiros,3777,POINT(24.6229899 41.285623),1 Certain,,No,Habitation,No,Stone,Marble,,Stele,4 Almost destroyed,4 N/A,,,,,Yes,-199,-100,Not Roman,-2,,,,,1,,,,,,,,,,No,Undistinguishable,,Irregular,Private,,Dedicatory,,2,,,,,"Epekoos,",Regional,,None,,,,No,No,"Skompes, child of, partner of, grandchild of,",1,1,Thracian only,
2588,"Janouchova, Petra *",Yes,I Aeg Thrace,168,10168,53:658,Maroneia,Maroneia,Maroneia,3789,POINT(25.5105114 40.8734805),3 Region,"SEG 35 823; 47 1067*. K.Clinton, art.cit. (SEG 53 659) 408-410, 417 (ph.), republishes this document based on autopsy and on the information provided by the text in SEG 53 659 A L. 8, which shows that the treaty should be dated to 167 B.C. or shortly after. Republished in I.Thrac.Aeg. E168.",Yes,Secondary,No,Stone,Other >,,Stele,2 Slightly damaged,4 N/A,,,,,Yes,-167,-167,Not Roman,-2,,,,,1,,,,,,,,,,No,Prose,,Irregular,Private,State decrees,,,43,"Demos, Presbys, Eleutheros, Symmachia, Chora, Boule,","Chalkoma,",,"hiereus, Dionysus, Dionysion, Kapitolion,",,,"Romaioi, Maronitai, Ainioi,",City,Mixed,"Maroneia, Rome,",2,No,No,"Epigonos, child of, partner of, grandchild of, Metrofanes, child of, partner of, grandchild of, Unknown, child of Atheneus, partner of, grandchild of, Agathomenes, child of, partner of, grandchild of, Pythion, child of Heragoras, partner of, grandchild of, Leukios, Aimilios, Paulos, child of, partner of, grandchild of,",6,7,Mixed names,
2615,"Janouchova, Petra *",Yes,I Aeg Thrace,176,10176,,Maroneia,Maroneia,Maroneia,3789,POINT(25.5118847 40.8745838),2 Vicinity,,No,N/A,No,Stone,Marble,,Stele,3 Heavily damaged,4 N/A,,,,,Yes,-150,-100,Not Roman,-2,,,,,1,,,,,,,,,,No,Prose,,Irregular,Public,Honorary decrees,,,13,"Polis, Demos, Boule,","Edoxen,","Epainesai,",,,,,None,,,,No,No,,0,0,No Name,
2616,"Janouchova, Petra *",Yes,I Aeg Thrace,177,10177,,Maroneia,Maroneia,Maroneia,3789,POINT(25.5128288 40.8797108),3 Region,,Yes,Secondary,No,Stone,Marble,,Stele,5 Squeeze,4 N/A,,,,,No,-199,-100,Not Roman,-2,,,,,1,,,,,,,,,,No,Prose,,Irregular,Public,Honorary decrees,,,20,"Demos, Boule, Politeia,",,"Stefanos, Arete, Eunoia, Eisplous and ekplous, Asylia, Enktesis, Efodos, Proxenos, Euergetes,",,,,"Chalkedonios,",City,Greek,,,No,Yes,"Pausimachos, child of Dieios, partner of, Chalkedonios, grandchild of,",1,1,Greek only,Greek
2618,"Janouchova, Petra *",Yes,I Aeg Thrace,178,10178,,Maroneia,Maroneia,Maroneia,3789,POINT(25.5115414 40.8746487),2 Vicinity,,No,N/A,No,Stone,Marble,,Stele,3 Heavily damaged,4 N/A,,,,,Yes,-199,-100,Not Roman,-2,,,,,1,,,,,,,,,,No,Prose,,Irregular,Public,Honorary decrees,,,9,"Kerykes, Psefisma,","Anagrapsai, Eis stelen lithinen,","Stefanos, Eunoia, Proedria, Proxenos,",,,,"Romaioi,",City,Roman,,,No,No,"Markos, Poplios, child of, partner of, Romaioi, grandchild of,",1,1,Roman only,Roman
2627,"Janouchova, Petra *",Yes,I Aeg Thrace,181a,10181.1,,Maroneia,Maroneia,Maroneia,3789,POINT(25.5111122 40.8741295),1 Certain,,No,N/A,No,Stone,Marble,,Stele,2 Slightly damaged,1 Relief,1 Architectural / Ornamental,Architectural moulding,,,Yes,-199,-1,Not Roman,-2|-1,,,,,0.5,0.5,,,,,,,,,No,Prose,,Irregular,Public,,,heavily worn,3,"Boule, Demos,","Edoxen,",,,,,,None,,,,No,No,,0,0,No Name,
2628,"Janouchova, Petra *",Yes,I Aeg Thrace,182,10182,,Maroneia,Maroneia,Maroneia,3789,POINT(25.5103397 40.873805),1 Certain,,No,N/A,No,Stone,Marble,,Stele,4 Almost destroyed,1 Relief,1 Architectural / Ornamental,Crown,,,Yes,-199,-180,Not Roman,-2,,,,,1,,,,,,,,,,No,Prose,,Irregular,Public,Honorary decrees,,,6,"Demos,","Edoxen,","Arete,","Therapeutai, theos, Sarapis / Serapis, hiereus, Isis, hieron,",,,,None,,,,No,No,"Paranomos, child of Attalos, partner of, grandchild of,",1,1,Greek only,
2630,"Janouchova, Petra *",Yes,I Aeg Thrace,183,10183,,Maroneia,Maroneia,Maroneia,3789,POINT(25.5101681 40.8732858),1 Certain,,No,N/A,No,Stone,Marble,,Stele,2 Slightly damaged,4 N/A,,,,,Yes,-199,-100,Not Roman,-2,,,,,1,,,,,,,,,,No,Prose,,Irregular,Public,Honorary decrees,,,23,"Psefisma,","Eis stelen lithinen,","Stefanos, Stefanosai, Ekona stesai, Aleitourgos,Aneisforos,","hieron, Therapeutai, theos, Sarapis / Serapis,",,,,None,,,,No,No,"Sokles, child of Theoxenides, partner of, grandchild of,",1,1,Greek only,
2632,"Janouchova, Petra *",Yes,I Aeg Thrace,184,10184,,Maroneia,Maroneia,Maroneia,3789,POINT(25.5110264 40.8739348),3 Region,,Yes,Secondary,No,Stone,Marble,,Stele,4 Almost destroyed,4 N/A,,,,,Yes,-199,-100,Not Roman,-2,,,,,1,,,,,,,,,,No,Prose,,Irregular,Public,State decrees,,Porkes Porkeou,5,,,,,,,,None,,,,No,No,"Porkes, child of Porkes, partner of, grandchild of,",1,1,Greek only,
2638,"Janouchova, Petra *",Yes,I Aeg Thrace,187,10187,,Maroneia,Maroneia,Maroneia,3789,POINT(25.5099106 40.8730262),1 Certain,,No,N/A,No,Stone,Marble,,Architectural feature,1 Intact,1 Relief,1 Architectural / Ornamental,Altar,,,Yes,-199,-100,Not Roman,-2,,,,,1,,,,,,,,,,No,Prose,,Irregular,Private,,Dedicatory,,3,,,,"Zeus, Rhome,Rome,",,,,None,,,,No,No,,0,0,No Name,
2654,"Ctibor, Jan *",Yes,IG Bulg 1(2),"22, 32 quater",20022,,Rogachevo,,Dionysopolis,3843,POINT(28.0248356 43.3797876),2 Vicinity,,No,N/A,No,Stone,Marble,,Stele,4 Almost destroyed,1 Relief,1 Architectural / Ornamental,Naiskos,,,Yes,-200,-100,Not Roman,-2,,,,,1,,,,,,,,,,No,Prose,,Irregular,Public,Accounts/Lists|Religious/Ritual,,,16,,,,"hiereus, Dionysus,",,,,None,,,,No,No,"Epikouros, child of Andron, partner of, grandchild of, Unknown, child of Herakleides, partner of, grandchild of, Apemon, child of Nikias, partner of, grandchild of, Unknown, child of Demetrios, partner of, grandchild of, Dionysos, child of, partner of, grandchild of, Unknown, child of [?]don, partner of, grandchild of, Pedieus, child of Hygiainon, partner of, grandchild of, Tryfon, child of Dionysios, partner of, grandchild of, Unknown, child of [?]saios, partner of, grandchild of, Unknown, child of Unknown, partner of, grandchild of,",10,15,Greek and Uncertain,
2680,"Janouchova, Petra *",Yes,I Aeg Thrace,199,10199,,Maroneia,Maroneia,Maroneia,3789,POINT(25.5116272 40.8758818),1 Certain,,No,N/A,No,Stone,Marble,local marble,Stele,1 Intact,4 N/A,,,,,Yes,-199,-1,Not Roman,-2|-1,,,,,0.5,0.5,,,,,,,,,No,Prose,,Irregular,Private,,Dedicatory,,11,"Trierchia,","Charisterion,",,"Sarapis / Serapis, Isis, Anoubis, Harpokrates,",,,,None,,,,No,No,"Noumenios, child of, partner of, grandchild of, Metrofanes, child of Herodotos, partner of, grandchild of,",2,2,Greek only,
2696,"Janouchova, Petra *",Yes,I Aeg Thrace,205,10205,,Maroneia,Maroneia,Maroneia,3789,POINT(25.512228 40.8752977),1 Certain,,No,N/A,No,Stone,Marble,,Stele,2 Slightly damaged,4 N/A,,,,,Yes,-150,-80,Not Roman,-2|-1,,,,,0.5,0.5,,,,,,,,,No,Prose,,Irregular,Private,,Dedicatory|Other > notes,aretalogy,44,"Polis, Nomos,","Stesai,","Euergesia, Epainos,","theos, Isis, Sarapis / Serapis, Helios, Selene, Hermes, Triptolemos, thea,",,,"Barbaroi,",Barbaroi,Non-Greek,"Aigyptos, Hellas, Athenai, Eleusis, Europa,",5,No,No,,0,0,No Name,
2704,"Janouchova, Petra *",Yes,I Aeg Thrace,206,10206,47:1068,Maroneia,Maroneia,Maroneia,3789,POINT(25.5114555 40.8758818),3 Region,"Small base found in the church of St. Paraskevi. Ed.pr. D.Triantaphyllos, AD 48 B2 (1993) [1998] 405 (text in majuscules; no word division).",Yes,Secondary,No,Stone,Marble,,Stele,2 Slightly damaged,4 N/A,,,,,Yes,-199,-1,Not Roman,-2|-1,,,,,0.5,0.5,,,,,,,,,No,Prose,,Irregular,Private,,Dedicatory,,3,"Basileus,",,,,,,,None,,,,No,No,"Ptole[maios], child of, partner of, grandchild of, Kleopatra, child of, partner of, grandchild of,",2,2,Greek only,
2712,"Janouchova, Petra *",Yes,I Aeg Thrace,212,10212,,Maroneia,Maroneia,Maroneia,3789,POINT(25.511198 40.8746487),2 Vicinity,,No,N/A,No,Stone,Marble,,Stele,2 Slightly damaged,4 N/A,,,,,Yes,-199,-1,Not Roman,-2|-1,,,,,0.5,0.5,,,,,,,,,No,Prose,,Irregular,Public,Accounts/Lists|Religious/Ritual,,,60,,"Stele, Anagrapsai,",,"archiereus, Sarapis / Serapis, Isis, Therapeutai, Hieroneikes, Hierokeryx,",,,,None,,,,No,No,"Xenokritos, child of Demetrios, partner of, grandchild of, Mykeneus, child of Theoxenos, partner of, grandchild of, Euboula, child of Theoxenos, partner of, grandchild of, Amynandros, child of Theoxenos, partner of, grandchild of, Dioskourides, child of Dioskourides, partner of, grandchild of, Apollodotos, child of Apollodotos, partner of, grandchild of, Gaios, Beibios, Maker, child of, partner of, grandchild of, Dioskourides, Charobas, child of, partner of, grandchild of, Menofilos, child of Menofilos, partner of, grandchild of, Theopropos, child of Theofilos, partner of, grandchild of, Dioskourides, child of Dionysios, partner of, grandchild of, Anaxippos, child of Filoxenos, partner of, grandchild of, Dionysios, child of Glaukos, partner of, grandchild of, Markos, Bolomnios, Maker, child of, partner of, grandchild of, Lysimachos, child of Metrofanes, partner of, grandchild of, Filoxenos, child of Lysanias, partner of, grandchild of, Fanopolis, child of Leosthenes, partner of, grandchild of, Metrodotos, child of Metrodotos, partner of, grandchild of, Hegesippos, child of Diogenes, partner of, grandchild of, Sitalkas, child of Apollonios, partner of, grandchild of, Herofon, child of Papylos, partner of, grandchild of, Diogenes, child of Posidonios, partner of, grandchild of, Hegesimachos, child of Hegesimachos, partner of, grandchild of, Apollodotos, child of Apollodotos 2, partner of, grandchild of, Parmenion, child of Leontomenes, partner of, grandchild of, Filoxenos, child of Serapion, partner of, grandchild of, Dionysios, child of Hieron, partner of, grandchild of, Akestor, child of Soter[ich]os, partner of, grandchild of, Dionysios, child of Diony[sif]anes, partner of, grandchild of, Diodoros, child of Dionys[ios], partner of, grandchild of, Sopatros, child of Sopat[r]os, partner of, grandchild of, Dioskourides, child of [?]yos, partner of, grandchild of, Markos, Bolomnios, Ouales, child of, partner of, grandchild of, Herakleides, child of Apollonios, partner of, grandchild of, Neikia[s], child of Hieron, partner of, grandchild of, Herakleides, child of Deifilos, partner of, grandchild of, Athenaios, child of Zoilos, partner of, grandchild of, Demochares, child of, partner of, grandchild of, [Dios]kourides, child of Kalligenes, partner of, grandchild of, Dionysios, child of Apollonios, partner of, grandchild of, Apollodotos, child of S[?], partner of, grandchild of, Stefanos, child of Artemidoros, partner of, grandchild of, Gaios, child of Lokrion, partner of, grandchild of, Loukios, Apoidios, Krispos, child of, partner of, grandchild of, Theoxenos, child of Herakleides, partner of, grandchild of, Karystios, child of Karystios, partner of, grandchild of, Aristoboulos, child of Xenon, partner of, grandchild of, Herakleides, child of Apollodoros, partner of, grandchild of, Apollonios, child of Sopatros, partner of, grandchild of, Akoutos, child of Epigonos, partner of, grandchild of, Epafroditos, child of Fasis, partner of, grandchild of, Doles, child of Herodes, partner of, grandchild of, Dionysios, child of Doles, partner of, grandchild of, Gaios, Arrontios, Proklos, child of Arrontios, partner of, grandchild of, Fasis, child of Dioskorides, partner of, grandchild of, Menekrates, child of Thrason, partner of, grandchild of, Maximos, Aurelios, child of, partner of, grandchild of, Herakleides, child of Epitynchanon, partner of, grandchild of, Apollonios, child of Epalkes, partner of, grandchild of, Filargyros, child of Dionysios, partner of, grandchild of, [Apollo]nides, child of Aulouzeidos, partner of, grandchild of, Bion, child of Parmenion, partner of, grandchild of, Parmenion, child of Parme[nion], partner of, grandchild of,",63,75,Mixed names,
2727,"Janouchova, Petra *",Yes,I Aeg Thrace,215,10215,,Maroneia,Maroneia,Maroneia,3789,POINT(25.5110264 40.875103),1 Certain,,No,N/A,No,Stone,Marble,,Architectural feature,4 Almost destroyed,1 Relief,1 Architectural / Ornamental,Altar,,,Yes,-199,-180,Not Roman,-2,,,,,1,,,,,,,,,,No,Verse,,Irregular,Private,,Funerary,,10,"Asty,","Keimai,",,"Ares, Hades,",,,"Galatai,",Tribe,Non-Greek,"Apameia,",1,No,No,"Ateuristos, Brikkon, child of, partner of, grandchild of,",1,1,Uncertain,
2781,"Ctibor, Jan *",Yes,IG Bulg 1(2),40,20040,,Varna,Odessos,Odessos,3846,POINT(27.901926 43.204863),2 Vicinity,,No,N/A,No,Stone,Marble,,Stele,4 Almost destroyed,4 N/A,,,,,Yes,-185,-169,Not Roman,-2,,,,,1,,,,,,,,,,No,Prose,,Irregular,Public,State decrees,,,14,"Presbys, Demos,",,,,,,,None,,,,No,No,"Farnakes, child of, partner of, grandchild of,",1,1,Greek only,
2787,"Ctibor, Jan * Kobierska, Marketa *",Yes,IG Bulg 1(2),"42 bis, 5017",20042.2,,Varna,Odessos,Odessos,3846,POINT(27.9179925 43.1981724),3 Region,"Found near the roman baths in the street of 8th November, together with 37 bis, 45 bis, 78 bis, 88 bis and 101 ter",Yes,Secondary,No,Stone,Marble,,Stele,4 Almost destroyed,4 N/A,,,,,Yes,-200,-1,Not Roman,-2|-1,,,,,0.5,0.5,,,,,,,,,No,Prose,,Irregular,Public,State decrees,,,13,"Boule, Demos, Politeia, Psefisma,","Agathe tyche, Dedochthai,","Proxenia, Proedria, Ateleia, Eisplous and ekplous,","hieron,",,,,None,,"Kallatis,",1,No,No,,0,0,No Name,
2796,"Janouchova, Petra *",Yes,I Aeg Thrace,242,10242,,Maroneia,Maroneia,Maroneia,3789,POINT(25.5131721 40.8801001),1 Certain,,No,N/A,No,Stone,Marble,,Stele,2 Slightly damaged,1 Relief,1 Architectural / Ornamental,Naiskos,,,Yes,-299,-100,Not Roman,-2,,,,,1,,,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,2,,,,,,,,None,,,,No,No,"Berenike, child of Heraklides, partner of, grandchild of,",1,1,Greek only,
2807,"Janouchova, Petra *",Yes,I Aeg Thrace,253,10253,,Maroneia,Maroneia,Maroneia,3789,POINT(25.5115414 40.8754275),4 Uncertain,,No,N/A,No,Stone,Marble,,Stele,4 Almost destroyed,4 N/A,,,,,Yes,-199,-100,Not Roman,-2,,,,,1,,,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,2,,,,,,,,None,,,,No,No,"[?]otos, child of Pan[?], partner of, grandchild of, [?]tista, child of Hed[?], partner of, grandchild of,",2,2,Uncertain,
2813,"Janouchova, Petra *",Yes,I Aeg Thrace,258,10258,,Maroneia,Maroneia,Maroneia,3789,POINT(25.512743 40.8788022),3 Region,,Yes,Secondary,Yes,Stone,Marble,,Stele,3 Heavily damaged,4 N/A,,,,,Yes,-199,-180,Not Roman,-2,,,,,1,,,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,9,,,,,,,,None,,,,No,No,"Unknown, child of Aiantides, partner of, grandchild of, Kleopatra, child of, partner of Apollodoros, grandchild of, Aiantides, child of Apollodoros, partner of, grandchild of, [Dio]nysia, child of [Ap]ollodoros, partner of, grandchild of,",4,5,Greek and Uncertain,
2827,"Janouchova, Petra *",Yes,I Aeg Thrace,267,10267,,Maroneia,Maroneia,Maroneia,3789,POINT(25.5117989 40.8791267),1 Certain,,No,N/A,No,Stone,Marble,,Stele,3 Heavily damaged,1 Relief,1 Architectural / Ornamental,Architectural moulding,,,Yes,-199,-100,Not Roman,-2,,,,,1,,,,,,,,,,No,Prose,,Irregular,Public,,Funerary,,3,"Demos,",,,,,,,None,,,,No,No,"Eubios, child of Metrodoros, partner of, grandchild of,",1,1,Greek only,
2828,"Janouchova, Petra *",Yes,I Aeg Thrace,268,10268,,Maroneia,Maroneia,Maroneia,3789,POINT(25.5116272 40.8774394),3 Region,,No,N/A,No,Stone,Marble,,Stele,4 Almost destroyed,4 N/A,,,,,Yes,-199,-1,Not Roman,-2|-1,,,,,0.5,0.5,,,,,,,,,No,Prose,,Irregular,Public,,Funerary,,4,"Demos,",,,,,,,None,,,,No,No,"Bend[is], child of Met[ro]fanes, partner of, grandchild of,",1,2,Greek and Thracian,
2829,"Janouchova, Petra *",Yes,I Aeg Thrace,269,10269,,Maroneia,Maroneia,Maroneia,3789,POINT(25.5120564 40.8777639),3 Region,,Yes,Secondary,No,Stone,Marble,,Stele,4 Almost destroyed,4 N/A,,,,,Yes,-199,-1,Not Roman,-2|-1,,,,,0.5,0.5,,,,,,,,,No,Prose,,Irregular,Public,,Funerary,,4,"Demos,",,,,,,,None,,,,No,No,"[K]allist[ra]tos, child of Menekles, partner of, grandchild of,",1,1,Greek only,
