Heurist ID	Creator of the record	Checked	Corpus name	Corpus ID Number	Corpus ID numeric	SEG Number	Modern Location	Ancient Site	Ancient Site -  Region	Location >	Geolocation	Position certainty	Geography notes	Reuse	Archaeological context	Mound	Material category	Stone	Origin of stone	Object category	Preservation	Decoration	Relief Decoration	Architectural Relief	Figural Relief	Decoration notes	Visual record availability	Start Year	End Year	Relative Date	Century	6BC and more	5BC	4BC	3BC	2BC	1BC	1AD	2AD	3AD	4AD	5AD and more	Relative Roman	Undated	Dialect	Latin	Language form	Script	Layout	Document typology	Public documents	Private documents	Document typology notes	Extent of lines	Administrative keywords	Formulaic keywords	Honorific keywords	Religious keywords	Epithet	Context epithet	Collective group names	Collective Identity Type	Collective identity Ethnicity	Geographic names	Total Geographic names	Imperial titulature	Currency	Person	Total people	Total names	Context Names	Community Context
2288	Ctibor, Jan * Janouchova, Petra *	Yes	IG Bulg 1(2)	7 ter	20007.3		Kavarna		Bizone	3837	POINT(28.3385468 43.4355948)	2 Vicinity		No	N/A	No	Stone	Marble		Stele	9 Undeterminable	4 N/A					Yes	-200	-100	Not Roman	-2					1										No	Prose		Irregular	Uncertain		Dedicatory		4				Theoi Samothrakioi,				None		Samothrake,	1	No	No		0	0	No Name	
2289	Ctibor, Jan * Janouchova, Petra *	Yes	IG Bulg 1(2)	8	20008		Kaliakra	Tirizis	Bizone	3838	POINT(28.4656191 43.3754517)	1 Certain	found in Cape Kaliakra	No	N/A	No	Stone			Other	3 Heavily damaged	1 Relief	1 Architectural / Ornamental	Architectural moulding|Altar			Yes																	1		No	Prose		Irregular	Public	Religious/Ritual		Ara	5		Agathe tyche,		Meter theon/Mother of Gods,				None				No	No	Leonas, child of, partner of, grandchild of,	1	1	Greek only	
2290	Ctibor, Jan *	Yes	IG Bulg 1(2)	8 bis	20008.2		Kaliakra	Tirizis	Bizone	3838	POINT(28.4434318 43.3878345)	1 Certain	found in Cape Kalikra	No	N/A	No	Stone	Marble		N/A	9 Undeterminable	4 N/A					Yes																	1		No	Prose		Irregular	Private		Dedicatory		2				Thea Syria,				None				No	No	Papas, child of, partner of, grandchild of, Apoll[?], child of, partner of, grandchild of,	2	2	Greek only	
2291	Ctibor, Jan * Janouchova, Petra *	Yes	IG Bulg 1(2)	8 ter	20008.3		Kavarna		Bizone	3837	POINT(28.3548546 43.4148991)	1 Certain	found in a port	No	N/A	No	Stone	Limestone		Stele	4 Almost destroyed	4 N/A					Yes																	1		No	Undistinguishable		Irregular	Uncertain				4								None				No	No	Kerdon, child of, partner of, grandchild of,	1	1	Greek only	
2292	Ctibor, Jan *	Yes	IG Bulg 1(2)	9	20009		Kaliakra	Tirizis	Bizone	3838	POINT(28.4650612 43.3796004)	1 Certain	found in Cape Kaliakra	No	N/A	No	Stone	Marble		Stele	9 Undeterminable	4 N/A					Yes																	1		No	Undistinguishable		Irregular	Uncertain				1		Agathe tyche,						None				No	No		0	0	No Name	
2293	Ctibor, Jan * Janouchova, Petra *	Yes	IG Bulg 1(2)	9 bis	20009.2		Kavarna		Bizone	3837	POINT(28.3548546 43.4162707)	1 Certain	found in a port	No	N/A	No	Stone	Marble		Stele	4 Almost destroyed	1 Relief	2 Figural		Animal|Horse rider	tantum ungula cruris equini conspicitur	Yes																	1		No	Prose		Irregular	Private		Funerary	Coniectura	1		Charin,						None				No	No		0	0	No Name	
2294	Janouchova, Petra *	Yes	I Aeg Thrace	3	10003	47:1026	Abdera	Abdera	Abdera	3767	POINT(24.9727 40.93352)	3 Region	S Abdera, Bouloustra, reused in the house, or in the Kastro (but uncertain), M.Feyel, BCH 66/67 (1942/1943) 180-182 no. 2. Reprinted and discussed by É.Jakab, op.cit. (cf. SEG 47 2258) 90-93 (German translation).	Yes	Secondary	No	Stone	Marble	Thasos	Stele	3 Heavily damaged	4 N/A					Yes	-370	-350	Not Roman	-4			1											Ionic-attic	No	Prose		Stoichedon	Public	Legal/Regulations		Fragmentary law concerning the sale of slaves and pack animals, ca. 350 B.C	13	Agora,							None				No	No		0	0	No Name	
2295	Janouchova, Petra *	Yes	I Aeg Thrace	4	10004		Delphi	Delphi	Delphi	3768	POINT(22.5006866 38.4815112)	1 Certain	archaeological site	No	Religious/Ritual	No	Stone	Marble		Stele	3 Heavily damaged	4 N/A					Yes	-260	-240	Not Roman	-3				1											No	Prose		Irregular	Public	Religious/Ritual		regulation of Soteria festival in Delphi	14	Polis, Demos, Psefisma, Argyrotamias, Agon, Agora,	Anagrapsai, Stesai, Eis stelen lithinen,	Eunous, Stefanos,	theoroi, Pythia, hieron, Apollo, Dionysia,			Abderites, Aitoloi,	Mixed	Greek	Delphi,	1	No	Yes		0	0	No Name	
2304	Janouchova, Petra *	Yes	I Aeg Thrace	5	10005		Izmir	Teos	Smyrna	3769	POINT(26.785014 38.177262)	3 Region	SE of Smyrna, modern Izmir, reused in Valli-Kouissou or Balli-Kuyu	Yes	Secondary	No	Stone	Marble		Stele	2 Slightly damaged	1 Relief	1 Architectural / Ornamental	Crown			Yes	-166	-160	Not Roman	-2					1										No	Prose		Irregular	Public	State decrees			50	Demos, Patris, Presbeia, Basileus, Presbys, Synedrion, Polis, Boule, Kerykes, Nomofylax, Psefisma, Agora, Analoma, Trapeza,	Stesai, Eis stelen lithinen,	Kalos kai agathos, Filotimia, Prothymos, Epainesai, Proedria, Stefanos, Stefanosai, Eunoia,				Abderites, Thrakes, Romaioi,	Mixed	Mixed	Rome, Teos,	2	No	No	Amymon, child of Epikouros, partner of, grandchild of, Megathymos, child of Athenaios, partner of, grandchild of, Kotys, child of, partner of, grandchild of, Herakleides, child of Alkifron, partner of, grandchild of, Alkifron, child of Demetrios, partner of, grandchild of,	5	6	Greek and Thracian	
2314	Janouchova, Petra *	Yes	I Aeg Thrace	6	10006		Izmir	Teos	Smyrna	3769	POINT(26.785014 38.177262)	1 Certain	temple of Dionysos in Teos	No	Religious/Ritual	No	Stone	Marble		Stele	2 Slightly damaged	1 Relief	1 Architectural / Ornamental	Crown			Yes	-166	-160	Not Roman	-2					1										No	Prose		Irregular	Public	State decrees			26	Demos, Polis, Eleutheria, Agora,		Eunoia, Euergesia, Filotimia,	naos, theos,			Abderites, Teoi,	City	Greek			No	No		0	0	No Name	
2318	Janouchova, Petra *	Yes	I Aeg Thrace	7	10007		Abdera	Abdera	Abdera	3767	POINT(24.97366 40.93371)	3 Region	Bouloustra	Yes	Secondary	No	Stone	Marble		Stele	1 Intact	4 N/A					Yes	-199	-100	Not Roman	-2					1										No	Prose		Irregular	Public	State decrees			41	Nomofylax, Polis, Politai, Demos, Boule, Agon, Psefisma, Analoma, Presbeia, Agora,		Eunoia, Euergesia, Time, Proxenos, Efodos, Eisplous and ekplous, Asylia, Proedria, Stefanos, Stefanosai,	Dionysia, hieron, Dionysus, thysia, Theatron,			Akanthios,	City	Greek			No	No	Filon, child of Python, partner of, Akanthios, grandchild of,	1	1	Greek only	Greek
2323	Janouchova, Petra *	Yes	I Aeg Thrace	8	10008		Abdera	Abdera	Abdera	3767	POINT(24.97366 40.93371)	1 Certain	Bouloustra	No	Religious/Ritual	No	Stone	Marble		Stele	1 Intact	4 N/A					Yes	-199	-100	Not Roman	-2					1										No	Prose		Irregular	Public	State decrees			33	Nomofylax, Demos, Politai, Polis, Boule, Emporion, Psefisma,	Edoxen,	Kalos kai agathos, Eunous, Time, Epainesai, Ateleia, Exagoge sitou,	Dionysus, hierea, hieron,			Romaioi,	City	Roman			No	No	Markos, Ouallios, child of Markos, partner of, Romaioi, grandchild of,	1	1	Roman only	Roman
2329	Janouchova, Petra *	Yes	I Aeg Thrace	9	10009		Abdera	Abdera	Abdera	3767	POINT(24.97366 40.93371)	1 Certain	Bouloustra	No	Religious/Ritual	No	Stone	Marble		Stele	3 Heavily damaged	4 N/A					Yes	-199	-100	Not Roman	-2					1										No	Prose		Irregular	Public	State decrees			44	Nomofylax, Polis, Demos, Boule, Agon, Eleutheria, Psefisma,	Edoxen,	Arete, Proxenos, Eunoia, Time, Agathos aner, Epainesai, Proedria, Stefanosai, Stefanos, Ekona stesai, Ateleia, Eisplous and ekplous, Efodos,	Dionysia,			Romaioi, Abderites,	City	From area of Thrace	Thessalonike,	1	No	Yes	Gaios, Apoustios, child of Markos, partner of, Romaioi, grandchild of, Poplios, Apoustios, child of Gaios, partner of, Romaioi, grandchild of, Soterichos, child of, partner of, grandchild of,	3	4	Greek and Roman	
2333	Janouchova, Petra *	Yes	I Aeg Thrace	10	10010		Abdera	Abdera	Abdera	3767	POINT(24.97366 40.93371)	1 Certain		No	Religious/Ritual	No	Stone	Marble		Stele	3 Heavily damaged	4 N/A					Yes	-199	-100	Not Roman	-2					1										No	Prose		Irregular	Public	State decrees			14	Nomofylax, Polis, Demos, Politai, Boule,	Edoxen,	Kalos kai agathos, Eunoia, Agathos aner, Epainesai,				Romaioi,	City	Roman			No	No	Poplios, Apoustios, child of Gaios, partner of, Romaioi, grandchild of,	1	1	Roman only	Roman
2335	Janouchova, Petra *	Yes	I Aeg Thrace	11	10011	47:1027	Abdera	Abdera	Abdera	3767	POINT(24.97366 40.93371)	1 Certain	Fragment of a marble stele found in 1951 near Polystylos. Ed.pr. T.Papanikolaou in Archaia Thrake II 841-845 (ph.; in Greek; English summary), suggests that a foreigner was honored for giving Abdera a loan under favorable conditions. P.Gauthier, BE (1998) no. 284, suggests a few restorations.	No	N/A	No	Stone	Marble		Stele	3 Heavily damaged	4 N/A					Yes	-120	-80	Not Roman	-2|-1					0.5	0.5									No	Prose		Irregular	Public	State decrees			22	Polis, Chremata, Politai,		Eunoia,					None				No	Yes		0	0	No Name	
2337	Janouchova, Petra *	Yes	I Aeg Thrace	12	10012		Abdera	Abdera	Abdera	3767	POINT(24.97366 40.93371)	3 Region	house A excavation, secondary use, NE of Abdera	Yes	Secondary	No	Stone	Marble		Stele	4 Almost destroyed	4 N/A					Yes	-338	-30	Not Roman	-4|-3|-2|-1			0.25	0.25	0.25	0.25									No	Prose		Irregular	Uncertain				22	Demos, Boule,							None				No	No		0	0	No Name	
2338	Janouchova, Petra *	Yes	I Aeg Thrace	13	10013		Abdera	Abdera	Abdera	3767	POINT(24.97366 40.93371)	2 Vicinity		No	N/A	No	Stone	Marble	Thasos	Stele	4 Almost destroyed	4 N/A					Yes	-460	-440	Not Roman	-5		1													No	Prose	Thasos/Paros	Irregular	Private		Dedicatory		4				Hermes,	Agoraios,	Regional		None				No	No	[Pa]mfilos, child of, partner of, grandchild of, [Al]kimene, child of, partner of, grandchild of,	2	2	Greek only	
2340	Janouchova, Petra *	Yes	I Aeg Thrace	14	10014		Abdera	Abdera	Abdera	3767	POINT(24.97366 40.93371)	3 Region	byzantine wall on the hill Polystylos	Yes	Secondary	No	Stone	Marble		Stele	4 Almost destroyed	4 N/A	1 Architectural / Ornamental	Architectural moulding			Yes	-420	-400	Not Roman	-5		1												Ionic-attic	No	Prose		Irregular	Private		Dedicatory		2				Pythia, Hestia,				None				No	No		0	0	No Name	
2342	Janouchova, Petra *	Yes	I Aeg Thrace	15	10015		Abdera	Abdera	Abdera	3767	POINT(24.97366 40.93371)	3 Region	in the field of Theodoros Kontogiannis, 100m NE from the theatre	Yes	Secondary	No	Stone	Marble		Architectural feature	3 Heavily damaged	1 Relief	1 Architectural / Ornamental	Architectural moulding|Base		base	Yes	-420	-400	Not Roman	-5		1													No	Prose		Irregular	Private		Dedicatory		1		Anetheken,						None				No	No	Ny[?], child of, partner of, grandchild of,	1	1	Uncertain	
2343	Janouchova, Petra *	Yes	I Aeg Thrace	16	10016		Abdera	Abdera	Abdera	3767	POINT(24.97366 40.93371)	3 Region	reused in antiquity, hellenistic houses in S part of city	Yes	Habitation	No	Stone	Marble		Architectural feature	1 Intact	1 Relief	1 Architectural / Ornamental	Architectural moulding|Base		base	Yes	-325	-300	Not Roman	-4			1												No	Prose		Irregular	Private		Dedicatory		2				heros,	Mesopolites, Epenor,	Subregional		None				No	No	Hermonax, child of Dionysas, partner of, Eurysthenides, grandchild of,	1	1	Greek only	
2345	Janouchova, Petra *	Yes	I Aeg Thrace	17	10017		Abdera	Abdera	Abdera	3767	POINT(24.97366 40.93371)	1 Certain		No	N/A	No	Stone	Marble		Stele	4 Almost destroyed	4 N/A					Yes	100	199	Roman	2								1							No	Prose		Irregular	Private		Dedicatory		4				Dionysus,				None				No	No		0	0	No Name	
2346	Janouchova, Petra *	Yes	I Aeg Thrace	18	10018		Abdera	Abdera	Abdera	3767	POINT(24.97366 40.93371)	3 Region		Yes	Secondary	No	Stone	Other >		Stele	7 Drawing	1 Relief	1 Architectural / Ornamental	Naiskos			Yes	200	299	Roman	3									1						No	Prose		Irregular	Private		Dedicatory		6		Agathe tyche,		Dionysus, Synmystai, theos,				None				No	No	Gaios, Kassios, Sextos, child of, partner of, grandchild of,	1	1	Roman only	
2350	Janouchova, Petra *	Yes	I Aeg Thrace	19	10019		Abdera	Abdera	Abdera	3767	POINT(24.97366 40.93371)	1 Certain	in the field of Stauros Makrys.	No	Habitation	No	Stone	Marble		Other	1 Intact	1 Relief	1 Architectural / Ornamental	Other > notes		cone-like shape	Yes	300	399	Roman	4										1					No	Prose		Irregular	Private		Dedicatory		4		Chaire, Euchen,		Zeus,	Hypsistos,	Regional		None				No	No	Sabbais, child of, partner of, grandchild of,	1	1	Greek only	
2353	Janouchova, Petra *	Yes	I Aeg Thrace	20	10020		Abdera	Abdera	Abdera	3767	POINT(24.97366 40.93371)	2 Vicinity		No	N/A	No	Stone	Marble		Stele	3 Heavily damaged	1 Relief	1 Architectural / Ornamental	Crown			Yes	-338	-30	Not Roman	-4|-3|-2|-1			0.25	0.25	0.25	0.25									No	Prose		Irregular	Uncertain				1	Demos,							None				No	No		0	0	No Name	
2354	Janouchova, Petra *	Yes	I Aeg Thrace	21	10021		Abdera	Abdera	Abdera	3767	POINT(24.97366 40.93371)	3 Region	Bouloustra	Yes	Secondary	No	Stone	Marble		Stele	3 Heavily damaged	1 Relief	1 Architectural / Ornamental	Architectural moulding			Yes	100	199	Roman	2								1							No	Prose		Irregular	Public	Honorary decrees		honorary?	6	Polis,	Agathe tyche,	Euergetes,	Zeus, hiereus,	Eleutherios,	Regional		None				No	No	Unknown, child of Soudeikenthos, partner of, grandchild of, Unknown, child of Ision, partner of, grandchild of, Rhoufos (Roufos), child of Ouales, partner of, grandchild of,	3	6	Mixed names	
2355	Janouchova, Petra *	Yes	I Aeg Thrace	22	10022		Abdera	Abdera	Abdera	3767	POINT(24.97366 40.93371)	1 Certain	field of V. Makedis	No	N/A	No	Stone	Marble		Stele	4 Almost destroyed	4 N/A					Yes	99	99	Roman	-1|1						0.5	0.5								No	Prose		Irregular	Public	Honorary decrees		honorary?	3		Agathe tyche,		Zeus, hiereus,	Eleutherios,	Regional		None				No	No		0	0	No Name	
2356	Janouchova, Petra *	Yes	I Aeg Thrace	23	10023		Abdera	Abdera	Abdera	3767	POINT(24.97366 40.93371)	1 Certain	Polystylos hill	No	Habitation	No	Stone	Marble		Architectural feature	2 Slightly damaged	1 Relief	1 Architectural / Ornamental	Altar			Yes	131	132	Roman	2								1							No	Prose		Irregular	Private		Dedicatory		6								None				Yes	No	Hadrianos, child of, partner of, grandchild of,	1	1	Roman only	
2359	Janouchova, Petra *	Yes	I Aeg Thrace	24	10024		Abdera	Abdera	Abdera	3767	POINT(24.97366 40.93371)	3 Region		No	N/A	No	Stone	Marble		Stele	4 Almost destroyed	4 N/A					Yes	100	199	Roman	2								1							No	Prose		Irregular	Uncertain				4								None				No	No		0	0	No Name	
2360	Janouchova, Petra *	Yes	I Aeg Thrace	25	10025		Abdera	Abdera	Abdera	3767	POINT(24.97366 40.93371)	3 Region	Bouloustra	Yes	Secondary	No	Stone	Marble		Architectural feature	5 Squeeze	4 N/A		Base		statue base	Yes	-27	284	Roman	-1|1|2|3						0.25	0.25	0.25	0.25						No	Prose		Irregular	Public	Honorary decrees		honorary	4	Polis,		Euergetes,					None				No	No	Loukios, Antonios, Roufeinos, child of, partner of, grandchild of,	1	1	Roman only	
2362	Janouchova, Petra *	Yes	I Aeg Thrace	26	10026		Abdera	Abdera	Abdera	3767	POINT(24.97366 40.93371)	1 Certain	Polystylos hill	No	N/A	No	Stone	Marble		Stele	3 Heavily damaged	1 Relief	1 Architectural / Ornamental	Other > notes|Floral motive		Boukranion	Yes	-27	284	Roman	-1|1|2|3						0.25	0.25	0.25	0.25						No	Prose		Irregular	Public	Honorary decrees		honorary	8	Patris, Polis,		Ateleia, Prosodos pros ten boulen/demon/polin,					None				No	No		0	0	No Name	
2363	Janouchova, Petra *	Yes	I Aeg Thrace	27	10027		Abdera	Abdera	Abdera	3767	POINT(24.9736619 40.9337141)	2 Vicinity		No	N/A	No	Stone	Marble		Stele	3 Heavily damaged	4 N/A					Yes	-460	-440	Not Roman	-5		1													No	Undistinguishable		Irregular	Private		Funerary		4								None				No	No	Eupoli[?], child of, partner of, grandchild of,	1	1	Uncertain	
2365	Janouchova, Petra *	Yes	I Aeg Thrace	28	10028		Abdera	Abdera	Abdera	3767	POINT(24.9732971 40.9343949)	1 Certain	Polystylos hill	No	N/A	No	Stone	Marble		Stele	9 Undeterminable	4 N/A					No	-199	-1	Not Roman	-2|-1					0.5	0.5									No	Undistinguishable		Irregular	Private		Funerary		4								None				No	No		0	0	No Name	
2366	Janouchova, Petra *	Yes	I Aeg Thrace	29	10029		Abdera	Abdera	Abdera	3767	POINT(24.9691772 40.9425644)	3 Region	basilica of Abderians, excavation	Yes	Secondary	No	Stone	Marble		Stele	3 Heavily damaged	4 N/A					Yes	1	199	Roman	1|2							0.5	0.5							No	Verse		Irregular	Private		Funerary		6								None				No	No		0	0	No Name	
2367	Janouchova, Petra *	Yes	I Aeg Thrace	30	10030		Abdera	Abdera	Abdera	3767	POINT(24.9732113 40.9336168)	2 Vicinity		No	N/A	No	Stone	Other >	Mandra, poros	Stele	2 Slightly damaged	4 N/A					Yes	-560	-540	Not Roman	-6	1														No	Prose	Thasos/Paros	Irregular	Private		Funerary		3								None				No	No	Peithon, child of Protios, partner of, grandchild of,	1	1	Greek only	
2368	Janouchova, Petra *	Yes	I Aeg Thrace	31	10031	51:913	Abdera	Abdera	Abdera	3767	POINT(24.9736834 40.9338113)	1 Certain	around port Halmyre	No	N/A	No	Stone	Other >		Architectural feature	3 Heavily damaged	4 N/A	1 Architectural / Ornamental	Column			Yes	-499	-475	Not Roman	-5		1													No	Prose		Irregular	Private		Funerary		2								None				No	No	Anaxidikos, child of Nymfis, partner of, grandchild of,	1	1	Greek only	
2369	Janouchova, Petra *	Yes	I Aeg Thrace	32	10032	51:912	Abdera	Abdera	Abdera	3767	POINT(24.9729967 40.9337141)	1 Certain	 Ed.pr. E.K.Skarlatidou, Horos 14-16 (2000-2003) 245-254 (ph.).	No	N/A	No	Stone	Marble		Architectural feature	2 Slightly damaged	1 Relief	1 Architectural / Ornamental	Architectural moulding			Yes	-475	-450	Not Roman	-5		1													No	Prose		Irregular	Private		Funerary		3		Mnema,Mneme,						None				No	No	Artemisia / Artemeisia, child of Nymfodoros, partner of, grandchild of,	1	1	Greek only	
2370	Janouchova, Petra *	Yes	I Aeg Thrace	33	10033	51:911	Abdera	Abdera	Abdera	3767	POINT(24.9734473 40.9328711)	1 Certain		No	N/A	No	Stone	Marble		Stele	3 Heavily damaged	1 Relief	1 Architectural / Ornamental	Floral motive|Column		funeral stele	Yes	-475	-450	Not Roman	-5		1													No	Prose		Irregular	Private		Funerary		3								None				No	No	Hippes, child of Kallianax, partner of, grandchild of,	1	1	Greek only	
2372	Janouchova, Petra *	Yes	I Aeg Thrace	34	10034		Abdera	Abdera	Abdera	3767	POINT(24.9734902 40.9337951)	1 Certain		No	N/A	No	Stone	Other >		Architectural feature	4 Almost destroyed	1 Relief	1 Architectural / Ornamental	Architectural moulding			Yes	-460	-440	Not Roman	-5		1													No	Undistinguishable		Irregular	Uncertain				1								None				No	No		0	0	No Name	
2373	Janouchova, Petra *	Yes	I Aeg Thrace	35	10035		Abdera	Abdera	Abdera	3767	POINT(24.9732757 40.9336978)	3 Region		No	N/A	No	Stone	Marble		Architectural feature	4 Almost destroyed	4 N/A					Yes	-499	-300	Not Roman	-5|-4		0.5	0.5												No	Undistinguishable		Irregular	Private		Funerary		2								None				No	No	Pythag[oras], child of Semag[oras], partner of, grandchild of,	1	1	Greek only	
2375	Janouchova, Petra *	Yes	I Aeg Thrace	36	10036		Abdera	Abdera	Abdera	3767	POINT(24.9737048 40.9337303)	3 Region		Yes	Secondary	No	Stone	Marble		Stele	5 Squeeze	4 N/A					Yes	-499	-300	Not Roman	-5|-4		0.5	0.5												No	Prose		Irregular	Private		Funerary		2								None				No	No	[Anax]imandros, child of Theod[otos/oros], partner of, grandchild of,	1	1	Greek only	
2376	Janouchova, Petra *	Yes	I Aeg Thrace	37	10037		Abdera	Abdera	Abdera	3767	POINT(24.9736619 40.9337627)	3 Region		Yes	Secondary	No	Stone	Marble		Stele	1 Intact	4 N/A					Yes	-399	-370	Not Roman	-4			1												No	Prose		Irregular	Private		Funerary		2								None				No	No	Polys, child of Hekatombios, partner of, grandchild of,	1	1	Greek only	
2378	Janouchova, Petra *	Yes	I Aeg Thrace	38	10038	47:1028	Abdera	Abdera	Abdera	3767	POINT(24.9735117 40.9336654)	3 Region	Marble base of a stele. Ed.pr. D.Kallintzi, AD 47 B2 (1992) [1997] 498:	Yes	Secondary	No	Stone	Marble		Architectural feature	3 Heavily damaged	1 Relief	1 Architectural / Ornamental	Base			Yes	-399	-370	Not Roman	-4			1												No	Prose		Irregular	Private		Funerary		2								None				No	No	Psammis, child of Hermagoras, partner of, grandchild of,	1	1	Greek only	
