personkey,inscriptionkey,ethnicity,gender,class
4878,3302,Uncertain,Ambiguous,Personal name
4878,3302,Greek,Ambiguous,Personal name
4535,2846,Greek,Female,Personal name
4535,2846,Roman,Female,Personal name
9607,9605,Greek,Male,Personal name
9607,9605,Roman,Male,Personal name
6607,6605,Greek,Male,Personal name
6607,6605,Roman,Male,Personal name
14322,14319,Greek,Male,Personal name
14322,14319,Roman,Male,Personal name
14322,14319,Roman,Male,Personal name
14322,14319,Roman,Male,Personal name
5258,2936,Greek,Male,Parent name
5258,2936,Greek,Male,Personal name
5258,2936,Roman,Male,Personal name
13933,13932,Greek,Male,Personal name
13933,13932,Roman,Male,Personal name
13933,13932,Roman,Male,Personal name
15347,14816,Greek,Male,Parent name
15347,14816,Roman,Male,Personal name
15347,14816,Greek,Male,Personal name
5160,2921,Greek,Male,Personal name
5160,2921,Greek,Male,Parent name
5160,2921,Roman,Male,Personal name
5133,2921,Greek,Male,Personal name
5133,2921,Roman,Male,Personal name
5133,2921,Roman,Male,Parent name
6898,6893,Greek,Male,Personal name
6898,6893,Roman,Male,Personal name
13423,13421,Greek,Male,Personal name
13423,13421,Roman,Male,Personal name
13423,13421,Roman,Male,Personal name
13318,13317,Greek,Male,Personal name
13318,13317,Roman,Male,Personal name
13318,13317,Uncertain,Male,Personal name
12118,12105,Roman,Male,Personal name
12118,12105,Roman,Male,Personal name
12118,12105,Greek,Male,Parent name
12118,12105,Greek,Male,Personal name
4240,7715,Greek,Male,Personal name
4240,7715,Roman,Male,Personal name
4240,7715,Roman,Male,Personal name
4240,7715,Roman,Male,Personal name
4240,7715,Roman,Male,Personal name
5296,2936,Greek,Male,Personal name
5296,2936,Roman,Male,Personal name
12598,12570,Roman,Male,Personal name
12598,12570,Greek,Male,Personal name
12598,12570,Greek,Female,Partner name
7833,7826,Greek,Male,Personal name
7833,7826,Roman,Male,Personal name
7833,7826,Roman,Male,Parent name
5106,2535,Greek,Male,Personal name
5106,2535,Roman,Male,Personal name
5106,2535,Roman,Male,Parent name
9661,9658,Greek,Male,Personal name
9661,9658,Roman,Male,Personal name
9661,9658,Greek,Male,Parent name
7653,7621,Greek,Male,Personal name
7653,7621,Roman,Male,Personal name
10199,10198,Greek,Male,Personal name
10199,10198,Roman,Male,Personal name
10199,10198,Roman,Male,Personal name
5245,2936,Greek,Male,Parent name
5245,2936,Roman,Male,Personal name
5245,2936,Greek,Male,Personal name
9069,9067,Greek,Male,Personal name
9069,9067,Roman,Male,Personal name
9069,9067,Roman,Male,Parent name
4240,2660,Greek,Male,Personal name
4240,2660,Roman,Male,Personal name
4240,2660,Roman,Male,Personal name
4240,2660,Roman,Male,Personal name
4240,2660,Roman,Male,Personal name
10891,16135,Greek,Male,Personal name
10891,16135,Roman,Male,Personal name
10891,16135,Roman,Male,Personal name
5252,11095,Greek,Male,Parent name
5252,11095,Greek,Male,Personal name
5252,11095,Roman,Male,Personal name
8305,8303,Greek,Male,Personal name
8305,8303,Roman,Male,Personal name
5309,2608,Greek,Male,Personal name
5309,2608,Greek,Male,Parent name
5309,2608,Roman,Male,Personal name
5309,2608,Roman,Male,Personal name
4792,9453,Greek,Male,Personal name
4792,9453,Roman,Male,Personal name
4792,9453,Roman,Male,Personal name
15416,14842,Roman,Male,Personal name
15416,14842,Greek,Male,Personal name
15416,14842,Uncertain,Male,Personal name
10595,10594,Greek,Male,Personal name
10595,10594,Roman,Male,Personal name
10595,10594,Roman,Male,Personal name
13418,13416,Greek,Male,Personal name
13418,13416,Roman,Male,Personal name
13418,13416,Greek,Male,Parent name
12601,12571,Greek,Male,Personal name
12601,12571,Roman,Male,Personal name
12601,12571,Roman,Female,Partner name
5995,5993,Greek,Female,Personal name
5995,5993,Greek,Male,Parent name
5995,5993,Roman,Male,Personal name
5053,5042,Greek,Male,Personal name
5053,5042,Roman,Male,Personal name
15374,14828,Roman,Male,Personal name
15374,14828,Greek,Male,Personal name
10229,10226,Roman,Female,Personal name
10229,10226,Greek,Male,Personal name
10229,10226,Thracian,Male,Parent name
5227,2936,Greek,Male,Parent name
5227,2936,Roman,Male,Personal name
5227,2936,Greek,Male,Personal name
7698,7696,Greek,Male,Personal name
7698,7696,Roman,Male,Personal name
5244,2936,Greek,Male,Personal name
5244,2936,Greek,Male,Parent name
5244,2936,Roman,Male,Personal name
7302,7299,Greek,Male,Personal name
7302,7299,Roman,Male,Personal name
4240,7710,Greek,Male,Personal name
4240,7710,Roman,Male,Personal name
4240,7710,Roman,Male,Personal name
4240,7710,Roman,Male,Personal name
4240,7710,Roman,Male,Personal name
6543,6542,Greek,Male,Parent name
6543,6542,Greek,Male,Personal name
6543,6542,Roman,Male,Personal name
6838,6813,Greek,Male,Personal name
6838,6813,Roman,Male,Personal name
5580,2966,Greek,Male,Personal name
5580,2966,Roman,Male,Personal name
5580,2966,Roman,Male,Personal name
16497,16488,Roman,Male,Personal name
16497,16488,Greek,Male,Personal name
4708,3148,Greek,Female,Personal name
4708,3148,Greek,Male,Parent name
4708,3148,Roman,Female,Personal name
4708,3148,Greek,Female,Personal name
12340,12319,Greek,Male,Personal name
12340,12319,Roman,Male,Personal name
10501,12638,Greek,Male,Personal name
10501,12638,Greek,Male,Parent name
10501,12638,Roman,Male,Personal name
6604,6602,Greek,Female,Personal name
6604,6602,Roman,Female,Personal name
5738,3115,Greek,Male,Parent name
5738,3115,Greek,Male,Personal name
5738,3115,Roman,Male,Personal name
5738,3115,Roman,Male,Personal name
5215,2936,Greek,Male,Personal name
5215,2936,Roman,Male,Personal name
5215,2936,Roman,Male,Personal name
5291,2936,Roman,Male,Personal name
5291,2936,Roman,Male,Parent name
5291,2936,Greek,Male,Personal name
5294,2936,Greek,Male,Personal name
5294,2936,Greek,Male,Parent name
5294,2936,Roman,Male,Personal name
5192,2921,Greek,Male,Personal name
5192,2921,Greek,Male,Parent name
5192,2921,Roman,Male,Personal name
12094,12073,Roman,Male,Personal name
12094,12073,Roman,Male,Personal name
12094,12073,Greek,Male,Personal name
5140,2921,Greek,Male,Parent name
5140,2921,Greek,Male,Personal name
5140,2921,Roman,Male,Personal name
11965,11959,Greek,Female,Personal name
11965,11959,Roman,Female,Personal name
5275,2936,Greek,Male,Personal name
5275,2936,Roman,Male,Personal name
5275,2936,Greek,Male,Parent name
5262,2936,Greek,Male,Parent name
5262,2936,Greek,Male,Personal name
5262,2936,Roman,Male,Personal name
4792,11029,Greek,Male,Personal name
4792,11029,Roman,Male,Personal name
4792,11029,Roman,Male,Personal name
5191,2921,Greek,Male,Personal name
5191,2921,Greek,Male,Parent name
5191,2921,Roman,Male,Personal name
16581,16579,Greek,Male,Parent name
16581,16579,Greek,Male,Personal name
16581,16579,Roman,Male,Personal name
7176,7175,Greek,Male,Personal name
7176,7175,Roman,Male,Personal name
8924,9224,Greek,Male,Personal name
8924,9224,Roman,Male,Personal name
6529,6528,Greek,Male,Personal name
6529,6528,Roman,Male,Personal name
9124,9122,Roman,Male,Personal name
9124,9122,Greek,Male,Personal name
5165,2921,Greek,Male,Personal name
5165,2921,Roman,Male,Personal name
5165,2921,Thracian,Male,Parent name
7701,7699,Roman,Male,Personal name
7701,7699,Greek,Male,Personal name
7701,7699,Greek,Male,Personal name
3993,2450,Greek,Male,Personal name
3993,2450,Roman,Male,Personal name
3993,2450,Roman,Male,Personal name
12761,12731,Roman,Male,Personal name
12761,12731,Greek,Male,Personal name
12488,12474,Roman,Female,Partner name
12488,12474,Roman,Male,Personal name
12488,12474,Greek,Male,Personal name
13856,13855,Greek,Male,Personal name
13856,13855,Roman,Male,Personal name
13856,13855,Roman,Male,Personal name
5583,2966,Roman,Male,Personal name
5583,2966,Greek,Male,Personal name
6371,6368,Greek,Male,Personal name
6371,6368,Roman,Male,Personal name
14247,14239,Greek,Male,Personal name
14247,14239,Roman,Male,Personal name
11252,11251,Roman,Male,Personal name
11252,11251,Roman,Male,Personal name
11252,11251,Greek,Male,Personal name
13822,13820,Greek,Male,Personal name
13822,13820,Roman,Male,Personal name
12764,12732,Greek,Male,Partner name
12764,12732,Greek,Female,Personal name
12764,12732,Roman,Female,Personal name
10002,10001,Greek,Male,Personal name
10002,10001,Roman,Male,Personal name
11113,11095,Greek,Male,Personal name
11113,11095,Roman,Male,Personal name
12596,12570,Greek,Male,Personal name
12596,12570,Roman,Male,Personal name
12596,12570,Greek,Male,Partner name
11342,11325,Greek,Female,Personal name
11342,11325,Roman,Female,Personal name
8010,8009,Greek,Male,Parent name
8010,8009,Greek,Male,Personal name
8010,8009,Roman,Male,Personal name
5230,2936,Greek,Male,Parent name
5230,2936,Greek,Male,Personal name
5230,2936,Roman,Male,Personal name
4750,3337,Greek,Male,Personal name
4750,3337,Roman,Male,Personal name
11424,11407,Greek,Male,Personal name
11424,11407,Roman,Male,Personal name
12589,12567,Roman,Female,Personal name
12589,12567,Greek,Female,Partner name
12589,12567,Greek,Female,Personal name
5028,3725,Greek,Male,Personal name
5028,3725,Roman,Male,Personal name
5028,3725,Uncertain,Male,Personal name
12459,12443,Roman,Female,Personal name
12459,12443,Greek,Female,Personal name
7672,7621,Greek,Male,Personal name
7672,7621,Roman,Male,Personal name
15526,15532,Roman,Female,Personal name
15526,15532,Greek,Female,Personal name
16300,16306,Roman,Female,Personal name
16300,16306,Greek,Female,Personal name
12706,12698,Greek,Female,Personal name
12706,12698,Roman,Female,Personal name
12706,12698,Roman,Male,Partner name
12706,12698,Roman,Male,Parent name
11578,11576,Greek,Male,Personal name
11578,11576,Roman,Male,Personal name
6152,6148,Greek,Male,Personal name
6152,6148,Roman,Male,Personal name
6152,6148,Roman,Male,Parent name
5247,2936,Greek,Male,Parent name
5247,2936,Greek,Male,Personal name
5247,2936,Roman,Male,Personal name
13987,13981,Roman,Female,Personal name
13987,13981,Roman,Male,Partner name
13987,13981,Greek,Female,Personal name
8930,8922,Greek,Male,Personal name
8930,8922,Roman,Male,Personal name
11106,11095,Greek,Male,Personal name
11106,11095,Roman,Male,Personal name
13419,13416,Greek,Male,Personal name
13419,13416,Greek,Male,Parent name
13419,13416,Roman,Male,Personal name
5295,2936,Greek,Male,Parent name
5295,2936,Roman,Male,Personal name
5295,2936,Greek,Male,Personal name
7663,7621,Greek,Male,Personal name
7663,7621,Roman,Male,Personal name
4792,13736,Greek,Male,Personal name
4792,13736,Roman,Male,Personal name
4792,13736,Roman,Male,Personal name
15209,14751,Uncertain,Male,Personal name
15209,14751,Roman,Male,Personal name
15209,14751,Greek,Male,Personal name
11120,11095,Greek,Female,Personal name
11120,11095,Roman,Female,Personal name
5224,2936,Greek,Male,Personal name
5224,2936,Roman,Male,Personal name
5224,2936,Roman,Male,Parent name
5273,2936,Greek,Male,Parent name
5273,2936,Greek,Male,Personal name
5273,2936,Roman,Male,Personal name
6164,6161,Greek,Male,Personal name
6164,6161,Roman,Male,Personal name
13560,13559,Greek,Male,Personal name
13560,13559,Roman,Male,Personal name
12578,12563,Greek,Male,Personal name
12578,12563,Roman,Female,Parent name
12578,12563,Roman,Male,Personal name
5145,2921,Greek,Female,Personal name
5145,2921,Roman,Male,Personal name
5145,2921,Greek,Male,Parent name
5148,2921,Greek,Male,Personal name
5148,2921,Greek,Male,Parent name
5148,2921,Roman,Male,Personal name
5193,2921,Greek,Male,Parent name
5193,2921,Greek,Male,Personal name
5193,2921,Roman,Male,Personal name
11123,11095,Greek,Female,Personal name
11123,11095,Roman,Female,Personal name
3994,2450,Greek,Male,Personal name
3994,2450,Roman,Male,Personal name
3994,2450,Roman,Male,Personal name
4911,2285,Greek,Male,Personal name
4911,2285,Roman,Male,Personal name
5111,2535,Greek,Male,Personal name
5111,2535,Roman,Male,Personal name
5111,2535,Greek,Male,Parent name
4240,6843,Greek,Male,Personal name
4240,6843,Roman,Male,Personal name
4240,6843,Roman,Male,Personal name
4240,6843,Roman,Male,Personal name
4240,6843,Roman,Male,Personal name
16245,16238,Roman,Female,Personal name
16245,16238,Greek,Female,Personal name
13058,13045,Greek,Female,Personal name
13058,13045,Roman,Female,Personal name
4944,3691,Roman,Male,Personal name
4944,3691,Greek,Male,Personal name
12584,12565,Roman,Female,Personal name
12584,12565,Uncertain,Male,Partner name
12584,12565,Greek,Female,Personal name
5190,2921,Greek,Male,Personal name
5190,2921,Roman,Male,Personal name
6757,6754,Greek,Male,Personal name
6757,6754,Thracian,Male,Personal name
6757,6754,Roman,Male,Personal name
5249,2936,Greek,Male,Parent name
5249,2936,Greek,Male,Personal name
5249,2936,Roman,Male,Personal name
7475,7469,Greek,Male,Parent name
7475,7469,Greek,Male,Personal name
7475,7469,Roman,Male,Personal name
13400,13399,Greek,Male,Personal name
13400,13399,Roman,Male,Personal name
4792,13093,Greek,Male,Personal name
4792,13093,Roman,Male,Personal name
4792,13093,Roman,Male,Personal name
12466,12447,Greek,Male,Personal name
12466,12447,Roman,Male,Personal name
12593,12568,Roman,Male,Personal name
12593,12568,Roman,Male,Personal name
12593,12568,Greek,Male,Personal name
10073,10072,Greek,Male,Personal name
10073,10072,Roman,Male,Personal name
6685,6684,Greek,Male,Personal name
6685,6684,Roman,Male,Personal name
6685,6684,Roman,Male,Personal name
4240,13371,Greek,Male,Personal name
4240,13371,Roman,Male,Personal name
4240,13371,Roman,Male,Personal name
4240,13371,Roman,Male,Personal name
4240,13371,Roman,Male,Personal name
7552,7550,Greek,Male,Personal name
7552,7550,Roman,Male,Personal name
7552,7550,Roman,Male,Personal name
10295,10293,Greek,Male,Personal name
10295,10293,Roman,Male,Personal name
10295,10293,Roman,Male,Personal name
5132,2921,Greek,Male,Personal name
5132,2921,Roman,Male,Personal name
5132,2921,Roman,Male,Parent name
5222,2936,Greek,Male,Personal name
5222,2936,Greek,Male,Personal name
5222,2936,Roman,Male,Personal name
5222,2936,Greek,Male,Parent name
6689,6690,Greek,Male,Personal name
6689,6690,Roman,Male,Personal name
6689,6690,Roman,Male,Parent name
8971,8969,Greek,Male,Personal name
8971,8969,Roman,Female,Personal name
11131,11095,Greek,Male,Parent name
11131,11095,Greek,Male,Personal name
11131,11095,Roman,Male,Personal name
5257,2936,Greek,Male,Parent name
5257,2936,Roman,Male,Personal name
5257,2936,Greek,Male,Personal name
11032,11031,Greek,Male,Personal name
11032,11031,Roman,Male,Personal name
8740,8738,Greek,Male,Personal name
8740,8738,Roman,Male,Personal name
3991,2450,Greek,Female,Personal name
3991,2450,Roman,Male,Personal name
3991,2450,Roman,Male,Personal name
10940,10939,Greek,Male,Parent name
10940,10939,Greek,Male,Personal name
10940,10939,Roman,Male,Personal name
10373,10374,Greek,Male,Personal name
10373,10374,Roman,Male,Personal name
9830,9826,Greek,Male,Personal name
9830,9826,Roman,Male,Personal name
13066,13049,Greek,Male,Personal name
13066,13049,Roman,Male,Personal name
13066,13049,Greek,Female,Partner name
3996,2450,Greek,Male,Personal name
3996,2450,Roman,Male,Personal name
3996,2450,Roman,Male,Personal name
16139,16133,Roman,Male,Personal name
16139,16133,Roman,Male,Personal name
16139,16133,Greek,Male,Personal name
14322,14326,Greek,Male,Personal name
14322,14326,Roman,Male,Personal name
14322,14326,Roman,Male,Personal name
14322,14326,Roman,Male,Personal name
4792,3432,Greek,Male,Personal name
4792,3432,Roman,Male,Personal name
4792,3432,Roman,Male,Personal name
9478,9476,Greek,Male,Personal name
9478,9476,Roman,Male,Personal name
4240,9457,Greek,Male,Personal name
4240,9457,Roman,Male,Personal name
4240,9457,Roman,Male,Personal name
4240,9457,Roman,Male,Personal name
4240,9457,Roman,Male,Personal name
5125,2535,Greek,Male,Personal name
5125,2535,Roman,Male,Parent name
5125,2535,Roman,Male,Personal name
7684,7683,Thracian,Male,Parent name
7684,7683,Greek,Male,Personal name
7684,7683,Roman,Male,Personal name
7684,7683,Roman,Male,Personal name
6471,6469,Greek,Male,Personal name
6471,6469,Roman,Male,Personal name
6662,6659,Greek,Male,Personal name
6662,6659,Roman,Male,Personal name
6662,6659,Roman,Male,Personal name
4240,2282,Greek,Male,Personal name
4240,2282,Roman,Male,Personal name
4240,2282,Roman,Male,Personal name
4240,2282,Roman,Male,Personal name
4240,2282,Roman,Male,Personal name
5139,2921,Greek,Male,Parent name
5139,2921,Greek,Male,Personal name
5139,2921,Roman,Male,Personal name
15421,14844,Greek,Female,Personal name
15421,14844,Roman,Female,Personal name
4184,2625,Greek,Male,Personal name
4184,2625,Roman,Male,Personal name
12667,12666,Greek,Male,Personal name
12667,12666,Roman,Male,Personal name
12667,12666,Roman,Male,Personal name
12585,12566,Greek,Male,Personal name
12585,12566,Roman,Male,Personal name
12585,12566,Roman,Male,Personal name
5246,2936,Greek,Male,Personal name
5246,2936,Greek,Male,Parent name
5246,2936,Roman,Male,Personal name
5220,2936,Greek,Male,Personal name
5220,2936,Roman,Male,Personal name
5220,2936,Greek,Male,Parent name
12807,12743,Greek,Male,Personal name
12807,12743,Roman,Male,Personal name
12807,12743,Greek,Female,Partner name
8924,8922,Greek,Male,Personal name
8924,8922,Roman,Male,Personal name
5092,2535,Greek,Male,Personal name
5092,2535,Roman,Male,Personal name
5092,2535,Roman,Male,Parent name
3936,2410,Roman,Female,Personal name
3936,2410,Greek,Female,Personal name
12763,12732,Greek,Male,Personal name
12763,12732,Greek,Female,Partner name
12763,12732,Roman,Male,Personal name
12763,12732,Greek,Male,Parent name
11587,11585,Greek,Female,Personal name
11587,11585,Roman,Male,Personal name
13574,13568,Roman,Male,Personal name
13574,13568,Greek,Male,Personal name
10839,10838,Greek,Male,Parent name
10839,10838,Greek,Male,Personal name
10839,10838,Roman,Male,Personal name
7076,7073,Greek,Male,Personal name
7076,7073,Roman,Male,Personal name
8423,8420,Greek,Male,Personal name
8423,8420,Roman,Male,Personal name
8423,8420,Roman,Male,Personal name
5096,2535,Greek,Male,Personal name
5096,2535,Roman,Male,Personal name
5096,2535,Roman,Male,Parent name
13634,13633,Greek,Male,Personal name
13634,13633,Roman,Male,Parent name
13634,13633,Roman,Male,Personal name
13980,13977,Roman,Female,Personal name
13980,13977,Greek,Female,Personal name
4662,3044,Roman,Male,Personal name
4662,3044,Greek,Male,Personal name
5152,2921,Roman,Male,Personal name
5152,2921,Greek,Male,Parent name
5152,2921,Greek,Male,Personal name
5099,2535,Greek,Male,Personal name
5099,2535,Roman,Male,Personal name
12671,12670,Greek,Male,Personal name
12671,12670,Roman,Male,Personal name
5138,2921,Greek,Male,Parent name
5138,2921,Greek,Male,Personal name
5138,2921,Roman,Male,Personal name
6919,6905,Greek,Male,Personal name
6919,6905,Roman,Male,Personal name
5094,2535,Greek,Male,Parent name
5094,2535,Greek,Male,Personal name
5094,2535,Roman,Male,Personal name
4240,13521,Greek,Male,Personal name
4240,13521,Roman,Male,Personal name
4240,13521,Roman,Male,Personal name
4240,13521,Roman,Male,Personal name
4240,13521,Roman,Male,Personal name
6144,6142,Greek,Male,Personal name
6144,6142,Roman,Male,Personal name
4581,2884,Roman,Male,Personal name
4581,2884,Greek,Male,Personal name
11128,11095,Greek,Female,Personal name
11128,11095,Roman,Female,Personal name
13889,13885,Greek,Male,Personal name
13889,13885,Roman,Male,Personal name
13889,13885,Roman,Male,Personal name
12049,12027,Roman,Male,Personal name
12049,12027,Greek,Male,Personal name
4240,9292,Greek,Male,Personal name
4240,9292,Roman,Male,Personal name
4240,9292,Roman,Male,Personal name
4240,9292,Roman,Male,Personal name
4240,9292,Roman,Male,Personal name
9624,9622,Greek,Male,Personal name
9624,9622,Thracian,Female,Partner name
9624,9622,Roman,Male,Personal name
5189,2921,Greek,Male,Personal name
5189,2921,Roman,Male,Personal name
6486,6485,Greek,Male,Personal name
6486,6485,Roman,Male,Personal name
14263,14239,Roman,Male,Personal name
14263,14239,Greek,Male,Personal name
5087,2535,Greek,Male,Personal name
5087,2535,Greek,Male,Parent name
5087,2535,Roman,Male,Personal name
5087,2535,Roman,Male,Personal name
5113,2535,Greek,Male,Personal name
5113,2535,Roman,Male,Personal name
5113,2535,Thracian,Male,Parent name
12048,12027,Roman,Male,Personal name
12048,12027,Roman,Male,Personal name
12048,12027,Greek,Male,Personal name
4825,3189,Roman,Male,Personal name
4825,3189,Greek,Male,Personal name
4825,3189,Roman,Male,Personal name
5176,2921,Greek,Male,Personal name
5176,2921,Roman,Male,Parent name
5176,2921,Roman,Male,Personal name
11110,11095,Roman,Male,Personal name
11110,11095,Greek,Male,Personal name
5251,2936,Greek,Male,Parent name
5251,2936,Roman,Male,Personal name
5251,2936,Greek,Male,Personal name
6592,6588,Roman,Male,Personal name
6592,6588,Greek,Male,Personal name
15403,14839,Greek,Male,Personal name
15403,14839,Roman,Male,Personal name
15403,14839,Roman,Male,Personal name
11237,11234,Greek,Male,Personal name
11237,11234,Roman,Male,Personal name
4584,2887,Greek,Male,Personal name
4584,2887,Roman,Male,Personal name
13007,12991,Greek,Female,Personal name
13007,12991,Roman,Female,Personal name
13007,12991,Greek,Male,Partner name
10501,12684,Greek,Male,Personal name
10501,12684,Greek,Male,Parent name
10501,12684,Roman,Male,Personal name
11202,11196,Greek,Female,Personal name
11202,11196,Roman,Female,Personal name
11202,11196,Roman,Female,Personal name
5259,2936,Greek,Male,Personal name
5259,2936,Roman,Male,Personal name
5259,2936,Greek,Female,Parent name
13546,13544,Roman,Male,Personal name
13546,13544,Greek,Male,Personal name
9617,9615,Roman,Male,Personal name
9617,9615,Greek,Male,Personal name
16361,16359,Greek,Male,Personal name
16361,16359,Roman,Male,Personal name
16361,16359,Greek,Male,Personal name
12505,12496,Greek,Male,Parent name
12505,12496,Roman,Female,Personal name
12505,12496,Uncertain,Male,Partner name
12505,12496,Roman,Female,Personal name
12505,12496,Greek,Female,Personal name
3939,2413,Roman,Male,Personal name
3939,2413,Greek,Ambiguous,Personal name
3939,2413,Uncertain,Male,Personal name
5255,2936,Greek,Male,Personal name
5255,2936,Roman,Male,Personal name
5255,2936,Roman,Male,Parent name
12507,12497,Greek,Male,Personal name
12507,12497,Roman,Female,Partner name
12507,12497,Roman,Male,Personal name
12507,12497,Greek,Male,Parent name
7309,7307,Greek,Male,Personal name
7309,7307,Roman,Male,Personal name
7309,7307,Uncertain,Male,Parent name
12617,12575,Greek,Male,Parent name
12617,12575,Roman,Female,Personal name
12617,12575,Greek,Female,Personal name
4240,6709,Greek,Male,Personal name
4240,6709,Roman,Male,Personal name
4240,6709,Roman,Male,Personal name
4240,6709,Roman,Male,Personal name
4240,6709,Roman,Male,Personal name
3981,2450,Greek,Male,Personal name
3981,2450,Roman,Male,Personal name
3981,2450,Roman,Male,Personal name
13537,13534,Roman,Male,Personal name
13537,13534,Greek,Male,Personal name
15461,14866,Greek,Male,Personal name
15461,14866,Roman,Male,Personal name
15461,14866,Greek,Male,Personal name
8343,8340,Greek,Male,Personal name
8343,8340,Roman,Male,Personal name
8343,8340,Roman,Male,Personal name
15124,14677,Roman,Female,Personal name
15124,14677,Greek,Female,Personal name
15124,14677,Roman,Male,Personal name
15124,14677,Thracian,Male,Parent name
4240,6837,Greek,Male,Personal name
4240,6837,Roman,Male,Personal name
4240,6837,Roman,Male,Personal name
4240,6837,Roman,Male,Personal name
4240,6837,Roman,Male,Personal name
11961,11959,Roman,Male,Personal name
11961,11959,Roman,Male,Personal name
11961,11959,Greek,Male,Personal name
5267,2936,Greek,Male,Parent name
5267,2936,Greek,Male,Personal name
5267,2936,Roman,Male,Personal name
5270,2936,Greek,Male,Personal name
5270,2936,Greek,Male,Parent name
5270,2936,Roman,Male,Personal name
5233,2936,Greek,Male,Parent name
5233,2936,Greek,Male,Personal name
5233,2936,Roman,Male,Personal name
11142,11095,Greek,Male,Personal name
11142,11095,Greek,Male,Parent name
11142,11095,Roman,Male,Personal name
10708,10705,Greek,Male,Personal name
10708,10705,Roman,Male,Personal name
5188,2921,Greek,Male,Personal name
5188,2921,Roman,Male,Personal name
12719,12702,Roman,Male,Personal name
12719,12702,Greek,Male,Personal name
13067,13049,Greek,Male,Partner name
13067,13049,Roman,Female,Personal name
13067,13049,Greek,Female,Personal name
5173,2921,Roman,Male,Personal name
5173,2921,Roman,Male,Parent name
5173,2921,Greek,Male,Personal name
12625,12618,Greek,Female,Personal name
12625,12618,Roman,Female,Personal name
9530,9527,Greek,Female,Personal name
9530,9527,Roman,Female,Personal name
9530,9527,Roman,Male,Parent name
12717,12701,Roman,Male,Personal name
12717,12701,Greek,Male,Personal name
5210,2936,Greek,Male,Personal name
5210,2936,Roman,Male,Personal name
5210,2936,Roman,Male,Personal name
5210,2936,Roman,Male,Parent name
7835,13381,Greek,Male,Personal name
7835,13381,Greek,Male,Parent name
7835,13381,Roman,Male,Personal name
11098,11095,Greek,Male,Personal name
11098,11095,Roman,Male,Personal name
5206,2936,Greek,Male,Personal name
5206,2936,Roman,Male,Personal name
5206,2936,Roman,Male,Personal name
5237,2936,Greek,Male,Personal name
5237,2936,Roman,Male,Personal name
5237,2936,Roman,Male,Parent name
5212,2936,Greek,Female,Parent name
5212,2936,Greek,Male,Personal name
5212,2936,Roman,Male,Personal name
5212,2936,Roman,Male,Personal name
14260,14239,Greek,Male,Personal name
14260,14239,Roman,Male,Personal name
6783,6782,Greek,Male,Personal name
6783,6782,Roman,Male,Personal name
6783,6782,Roman,Male,Personal name
5277,2936,Greek,Male,Personal name
5277,2936,Roman,Male,Personal name
5277,2936,Greek,Male,Parent name
14079,14078,Greek,Male,Personal name
14079,14078,Roman,Male,Personal name
9782,9780,Greek,Male,Personal name
9782,9780,Roman,Male,Personal name
9782,9780,Roman,Male,Personal name
12607,12573,Roman,Male,Personal name
12607,12573,Greek,Male,Personal name
11113,12729,Greek,Male,Personal name
11113,12729,Roman,Male,Personal name
5167,2921,Greek,Male,Personal name
5167,2921,Roman,Male,Personal name
5167,2921,Thracian,Male,Parent name
16212,16204,Greek,Male,Personal name
16212,16204,Roman,Male,Personal name
16212,16204,Roman,Male,Personal name
16212,16204,Roman,Male,Personal name
12592,12567,Greek,Female,Parent name
12592,12567,Roman,Female,Personal name
12592,12567,Greek,Male,Personal name
6232,6230,Greek,Male,Personal name
6232,6230,Greek,Male,Parent name
6232,6230,Roman,Male,Personal name
5296,11095,Greek,Male,Personal name
5296,11095,Roman,Male,Personal name
6143,6142,Greek,Male,Personal name
6143,6142,Greek,Male,Parent name
6143,6142,Roman,Male,Personal name
12637,12635,Greek,Male,Personal name
12637,12635,Roman,Male,Personal name
16527,16517,Roman,Male,Personal name
16527,16517,Greek,Male,Personal name
4023,2478,Greek,Female,Personal name
4023,2478,Roman,Female,Personal name
10352,10348,Greek,Male,Personal name
10352,10348,Roman,Female,Partner name
10352,10348,Roman,Male,Personal name
10929,10928,Roman,Male,Personal name
10929,10928,Roman,Male,Personal name
10929,10928,Greek,Male,Personal name
5109,2535,Greek,Male,Personal name
5109,2535,Greek,Male,Parent name
5109,2535,Roman,Male,Personal name
5080,9838,Greek,Male,Personal name
5080,9838,Roman,Male,Personal name
5205,2936,Greek,Female,Parent name
5205,2936,Greek,Male,Personal name
5205,2936,Roman,Male,Personal name
5205,2936,Roman,Male,Personal name
5155,2921,Greek,Male,Personal name
5155,2921,Greek,Male,Parent name
5155,2921,Roman,Male,Personal name
11248,11244,Greek,Female,Personal name
11248,11244,Roman,Female,Personal name
12406,12382,Greek,Male,Personal name
12406,12382,Roman,Male,Personal name
12406,12382,Roman,Female,Partner name
12406,12382,Roman,Male,Personal name
8138,8135,Thracian,Male,Personal name
8138,8135,Thracian,Male,Parent name
8138,8135,Roman,Male,Personal name
8138,8135,Roman,Male,Personal name
8138,8135,Greek,Male,Personal name
8138,8135,Roman,Female,Partner name
8771,8770,Greek,Male,Personal name
8771,8770,Greek,Male,Parent name
8771,8770,Roman,Male,Personal name
8771,8770,Roman,Male,Personal name
12485,12473,Greek,Male,Personal name
12485,12473,Roman,Male,Personal name
12485,12473,Roman,Male,Personal name
